,Press,Url,Title,Date,Body,Weekday,Sentiment
297,동아일보,https://n.news.naver.com/mnews/article/020/0003525771,차세대 위성부터 누리호까지…  뉴스페이스 선도한다,2023-10-17,,화,
298,동아일보,https://n.news.naver.com/mnews/article/020/0003525770,몸집 키우는 K방산…  국산화로 글로벌 경쟁력 높인다,2023-10-17,,화,
299,동아일보,https://n.news.naver.com/mnews/article/020/0003525768,‘우주-육-해-공’ 전방위 방산 솔루션 공개,2023-10-17,,화,
300,동아일보,https://n.news.naver.com/mnews/article/020/0003525769,항공-우주-방산 완전체… 혁신 기업 입지 굳혀,2023-10-17,,화,
301,동아일보,https://n.news.naver.com/mnews/article/020/0003525767,국내 최초 항공용 공랭식 AESA 레이다 개발… 세계시장 조준한다,2023-10-17,,화,
302,동아일보,https://n.news.naver.com/mnews/article/020/0003525766,수상함 건조-함정 수출 ‘1위’… 기술력으로 해양 방산 미래 선도,2023-10-17,,화,
303,서울신문,https://n.news.naver.com/mnews/article/081/0003400794,친윤 덜어낸 與… “당이 역할 주도” [뉴스 분석],2023-10-17,,화,
304,서울신문,https://n.news.naver.com/mnews/article/081/0003400822,"바이든의 경고… “이스라엘, 가자 점령은 실수”",2023-10-17,,화,
305,서울신문,https://n.news.naver.com/mnews/article/081/0003400823,"난임 시술비, 소득 상관없이 전국서 지원",2023-10-17,,화,
306,서울신문,https://n.news.naver.com/mnews/article/081/0003400824,"새 헌재소장 이종석 유력… 尹, 내일 지명할 듯",2023-10-17,,화,
307,서울신문,https://n.news.naver.com/mnews/article/081/0003400827,막 오른 ‘서울 ADEX’… 국산 전투기 KF21 첫 공개,2023-10-17,,화,
308,서울신문,https://n.news.naver.com/mnews/article/081/0003400831,[단독] “난임 지원 많은 데로 옮겨야 하나”… 지역 재정 따라 격차 벌어진다,2023-10-17,,화,
309,서울신문,https://n.news.naver.com/mnews/article/081/0003400830,육아휴직 한 뒤 강등… “성차별” 첫 시정명령,2023-10-17,,화,
310,서울신문,https://n.news.naver.com/mnews/article/081/0003400829,대법관 후임 인선도 지연 불가피… 권한대행 “제청 안 한다”,2023-10-17,,화,
311,서울신문,https://n.news.naver.com/mnews/article/081/0003400825,"자녀 둘 이상 키우는 부모, 공무원 채용·승진 때 우대",2023-10-17,,화,
312,서울신문,https://n.news.naver.com/mnews/article/081/0003400828,내 일을 찾아서… 서대문구청 취업박람회,2023-10-17,,화,
313,서울신문,https://n.news.naver.com/mnews/article/081/0003400832,선거 언급 없이 ‘소통’ 강조한 尹… 당에 쇄신 맡기고 민생 주력,2023-10-17,,화,
314,서울신문,https://n.news.naver.com/mnews/article/081/0003400826,"대여 압박 나선 野 “이팔 사태, 9·19 무력화에 이용 말라”",2023-10-17,,화,
315,서울신문,https://n.news.naver.com/mnews/article/081/0003400833,[오늘의 눈] 치열한 논쟁은 없었다… 지고도 차분한 與의총/조중헌 정치부 기자,2023-10-17,,화,
316,서울신문,https://n.news.naver.com/mnews/article/081/0003400834,[단독] 배당소득 ‘0세’ 7425명… 태어나 보니 ‘주식수저’ 1년 새 3배 폭증 [국정감사],2023-10-17,,화,
317,서울신문,https://n.news.naver.com/mnews/article/081/0003400835,‘갑질’ 비판 쏟아진 플랫폼·대기업… 출석 회피로 동행명령장 발부도 [오늘의 국감],2023-10-17,,화,
318,서울신문,https://n.news.naver.com/mnews/article/081/0003400836,"서울시, 참사 1주기 앞둔 이태원 현장에 추모공간 추진 [국정감사]",2023-10-17,,화,
319,서울신문,https://n.news.naver.com/mnews/article/081/0003400837,"[단독] LH 철근 누락 아파트, 첫 균열은 ‘칸막이 승진문화’에 있었다 [국정감사]",2023-10-17,,화,
320,서울신문,https://n.news.naver.com/mnews/article/081/0003400838,검단아파트 무량판 무단 설계 변경… LH 사장 “승인 안 받은 GS건설 잘못” [국정감사],2023-10-17,,화,
321,서울신문,https://n.news.naver.com/mnews/article/081/0003400839,“방탄 대응 탄핵” “해임 마땅”… 한동훈 탄핵 놓고 난타전 [국정감사],2023-10-17,,화,
322,서울신문,https://n.news.naver.com/mnews/article/081/0003400840,"‘中 탈북민 대거 북송’ 뒷북 확인… 韓당국, 北 인권 대응 손 놨나",2023-10-17,,화,
323,서울신문,https://n.news.naver.com/mnews/article/081/0003400841,한반도 상공에 뜬 美 F22 랩터,2023-10-17,,화,
324,서울신문,https://n.news.naver.com/mnews/article/081/0003400842,"핵 탑재 가능 美 전략폭격기 B52, 이번주 국내 첫 착륙 ‘대북 경고장’",2023-10-17,,화,
325,서울신문,https://n.news.naver.com/mnews/article/081/0003400843,터너 美특사 “北 끔찍한 인권 침해 참상 드러내야”,2023-10-17,,화,
326,서울신문,https://n.news.naver.com/mnews/article/081/0003400795,떠나도 남아도 죽음의 공포… WHO “가자 사망자 60% 여성·아동”,2023-10-17,,화,
327,서울신문,https://n.news.naver.com/mnews/article/081/0003400844,"“대학살 재앙 막아야”… 주요국, 이 지상군 투입 반대 목소리 커져",2023-10-17,,화,
328,서울신문,https://n.news.naver.com/mnews/article/081/0003400845,확전 변수는 이란·헤즈볼라… 서안도 ‘또 다른 전선’ 급부상,2023-10-17,,화,
329,서울신문,https://n.news.naver.com/mnews/article/081/0003400846,“중동뉴스 보고 홧김에”… 美서 이슬람 증오범죄에 희생된 6세,2023-10-17,,화,
330,서울신문,https://n.news.naver.com/mnews/article/081/0003400793,"檢, 나흘 만에 李 ‘위증교사 혐의’ 추가 기소… 대북송금은 보강수사",2023-10-17,,화,
331,서울신문,https://n.news.naver.com/mnews/article/081/0003400847,인력 감축안 평행선… 서울 지하철 1~8호선 멈춰 서나,2023-10-17,,화,
332,서울신문,https://n.news.naver.com/mnews/article/081/0003400851,"[단독] “녹취 음성, 최재경 아니어서 보도 안 해”…진보 성향 유튜버 발언에 주목하는 檢",2023-10-17,,화,
333,서울신문,https://n.news.naver.com/mnews/article/081/0003400850,檢 ‘강남 납치·살해’ 범인 2명·배후 부부 사형 구형,2023-10-17,,화,
334,서울신문,https://n.news.naver.com/mnews/article/081/0003400848,경찰은 ‘사교육 카르텔’ 수사… 교육부는 ‘불안 마케팅’ 단속,2023-10-17,,화,
335,서울신문,https://n.news.naver.com/mnews/article/081/0003400849,버섯 따다 실종·사망… 가을 산악사고 급증,2023-10-17,,화,
336,서울신문,https://n.news.naver.com/mnews/article/081/0003400852,한복 입기 좋은 날… 외국인 관광객들도 활짝,2023-10-17,,화,
337,서울신문,https://n.news.naver.com/mnews/article/081/0003400854,낚시 인구 1000만 시대… 어종 고갈 ‘골머리’,2023-10-17,,화,
338,서울신문,https://n.news.naver.com/mnews/article/081/0003400853,"제2군위?… 김포, 서울 편입 추진에 찬반 논쟁 가열",2023-10-17,,화,
339,서울신문,https://n.news.naver.com/mnews/article/081/0003400857,"전북 ‘1기업·1공무원 전담제’ 기업은 불편, 공무원은 불만",2023-10-17,,화,
340,서울신문,https://n.news.naver.com/mnews/article/081/0003400855,풍성한 가을에 풍년잔치… 이천쌀밥 먹으러 오세요,2023-10-17,,화,
341,서울신문,https://n.news.naver.com/mnews/article/081/0003400861,‘녹조·악취 민원’ 광주 풍암호… 담수량 줄이고 수심 낮춘다,2023-10-17,,화,
342,서울신문,https://n.news.naver.com/mnews/article/081/0003400858,"핼러윈데이 앞두고… 용산, 안전사고 예방 총력전",2023-10-17,,화,
343,서울신문,https://n.news.naver.com/mnews/article/081/0003400863,"김장호 구미시장, 홍준표에 “취수원 이전 협의 잘 안 되나” 반격",2023-10-17,,화,
344,서울신문,https://n.news.naver.com/mnews/article/081/0003400856,"강남, 민관 함께 장애인 예술가 자립 지원",2023-10-17,,화,
345,서울신문,https://n.news.naver.com/mnews/article/081/0003400859,보행로 점령한 은행,2023-10-17,,화,
346,서울신문,https://n.news.naver.com/mnews/article/081/0003400860,"관악, 새달까지 ‘찾아가는 예산학교’ 운영",2023-10-17,,화,
347,서울신문,https://n.news.naver.com/mnews/article/081/0003400862,울산 “댕댕이와 요트·전기보트 타세요”,2023-10-17,,화,
348,서울신문,https://n.news.naver.com/mnews/article/081/0003400864,"따끈따끈 강서의 새 얼굴, 두근두근 구민과 첫인사 [현장 행정]",2023-10-17,,화,
349,서울신문,https://n.news.naver.com/mnews/article/081/0003400865,구로 ‘도로열선·온열의자’ 추가… 월동준비 한창,2023-10-17,,화,
350,서울신문,https://n.news.naver.com/mnews/article/081/0003400866,알아두면 쓸모 있는 지식… 서대문 모바일 시민대학Ⅱ 개강,2023-10-17,,화,
351,서울신문,https://n.news.naver.com/mnews/article/081/0003400867,15년 기다린 화합의 장… 뛰고 땀 흘리며 ‘한마음 중랑’,2023-10-17,,화,
352,서울신문,https://n.news.naver.com/mnews/article/081/0003400868,도봉구가 함께할게요… 1인 가구 ‘사회적 고립’ 실태조사,2023-10-17,,화,
353,서울신문,https://n.news.naver.com/mnews/article/081/0003400871,"일대일로 10년… ‘反美 연대’ 시진핑·푸틴, 무제한 협력 강화 모색",2023-10-17,,화,
354,서울신문,https://n.news.naver.com/mnews/article/081/0003400869,폴란드 총선 야권연합 과반 확보… 8년 만에 정권 교체 유력,2023-10-17,,화,
355,서울신문,https://n.news.naver.com/mnews/article/081/0003400870,"러, 中 이어 일본산 수산물 수입 전면 금지",2023-10-17,,화,
356,서울신문,https://n.news.naver.com/mnews/article/081/0003400872,국내 금융정책·감독·인허가 총괄… 작지만 강한 ‘엘리트 사령탑’ [윤석열 정부-2023 공직열전],2023-10-17,,화,
357,서울신문,https://n.news.naver.com/mnews/article/081/0003400875,중동 충돌에 유가 150달러 찍나… 한은 “내년 성장률 2.1% 될 수도”,2023-10-17,,화,
358,서울신문,https://n.news.naver.com/mnews/article/081/0003400877,계속 불어나는 빚… 주담대 변동금리 오늘 또 오른다,2023-10-17,,화,
359,서울신문,https://n.news.naver.com/mnews/article/081/0003400874,"정부, 유류세 인하 연말까지 연장… 통근 시스템·기숙사비도 지원키로",2023-10-17,,화,
360,서울신문,https://n.news.naver.com/mnews/article/081/0003400876,돌려막기도 버거운 448만명… 가계대출 4명 중 1명 ‘다중채무’,2023-10-17,,화,
361,서울신문,https://n.news.naver.com/mnews/article/081/0003400873,여야 정쟁에 ‘기촉법’ 연장 불발… 3903개 한계기업 줄도산 비상,2023-10-17,,화,
362,서울신문,https://n.news.naver.com/mnews/article/081/0003400878,에코프로 3분기 어닝쇼크… 장중 80만원 붕괴,2023-10-17,,화,
363,서울신문,https://n.news.naver.com/mnews/article/081/0003400879,박종복 제일은행장 4연임… 최종후보 단독 추천,2023-10-17,,화,
364,서울신문,https://n.news.naver.com/mnews/article/081/0003400880,VR로 쉽고 편하게 ‘엔진 조립’ 연습,2023-10-17,,화,
365,서울신문,https://n.news.naver.com/mnews/article/081/0003400791,보험료 낮은 ‘펫보험’ 나온다… 펫샵서 가입·청구도 ‘원스톱’,2023-10-17,,화,
366,서울신문,https://n.news.naver.com/mnews/article/081/0003400881,다세대·연립 매매가도 올라,2023-10-17,,화,
367,서울신문,https://n.news.naver.com/mnews/article/081/0003400882,"테슬라 62%, 폭스바겐 42% 성장… IRA, 글로벌 전기차 실적 갈랐다",2023-10-17,,화,
368,서울신문,https://n.news.naver.com/mnews/article/081/0003400883,‘화물 중개 플랫폼’ 뛰어든 LG유플… KT 잡을까,2023-10-17,,화,
369,서울신문,https://n.news.naver.com/mnews/article/081/0003400884,김장 재료가격 상승에… ‘김포족’ 늘어,2023-10-17,,화,
370,서울신문,https://n.news.naver.com/mnews/article/081/0003400886,‘물가상승률 138%’ 경제난에 빠진 아르헨… 극우 정권 들어서나 [글로벌 인사이트],2023-10-17,,화,
371,서울신문,https://n.news.naver.com/mnews/article/081/0003400885,하원의장 출신 마사·보수 야권연합 불리치는 ‘다크호스’ [글로벌 인사이트],2023-10-17,,화,
372,서울신문,https://n.news.naver.com/mnews/article/081/0003400887,野 밀레이 후보 “정치인들 훔친 돈 국민에게”… 예비선거부터 선두 [글로벌 인사이트],2023-10-17,,화,
373,서울신문,https://n.news.naver.com/mnews/article/081/0003400893,에콰도르 ‘바나나 재벌 2세’ 세계 최연소 대통령,2023-10-17,,화,
374,서울신문,https://n.news.naver.com/mnews/article/081/0003400891,“유독가스 막아요” 휴대용 방화 커튼 개발한 소방관들,2023-10-17,,화,
375,서울신문,https://n.news.naver.com/mnews/article/081/0003400888,[인사],2023-10-17,,화,
376,서울신문,https://n.news.naver.com/mnews/article/081/0003400890,‘서울안보대화’ 오늘 개막,2023-10-17,,화,
377,서울신문,https://n.news.naver.com/mnews/article/081/0003400892,“저다운 바이올린 연주 찾아가고 싶어”,2023-10-17,,화,
378,서울신문,https://n.news.naver.com/mnews/article/081/0003400894,동심 홀린 ‘뽀로로 제트 청소기’… MZ 놀이터 된 ‘금성전파사’,2023-10-17,,화,
379,서울신문,https://n.news.naver.com/mnews/article/081/0003400895,"SKT, 메타버스 이프랜드에 유료 재화 ‘스톤’ 도입",2023-10-17,,화,
380,서울신문,https://n.news.naver.com/mnews/article/081/0003400896,"LGU+, 빅데이터 상권 분석 MZ인테리어 매장 오픈",2023-10-17,,화,
381,서울신문,https://n.news.naver.com/mnews/article/081/0003400790,분초사회·육각형 인간·도파밍…‘용의 눈’을 보면 내년이 보인다,2023-10-17,,화,
382,서울신문,https://n.news.naver.com/mnews/article/081/0003400897,"당신의 악몽, 독립영화로 만나 볼까",2023-10-17,,화,
383,서울신문,https://n.news.naver.com/mnews/article/081/0003400898,3500개 십자가에 압도… 도발의 오페라가 온다,2023-10-17,,화,
384,서울신문,https://n.news.naver.com/mnews/article/081/0003400902,지난해 뜨거운 키스 신… 올해도 달콤한 골프 神,2023-10-17,,화,
385,서울신문,https://n.news.naver.com/mnews/article/081/0003400899,[오늘의 경기],2023-10-17,,화,
386,서울신문,https://n.news.naver.com/mnews/article/081/0003400900,"“오래된 전창진 농구보다, 화려한 허웅 농구 합니다”",2023-10-17,,화,
387,서울신문,https://n.news.naver.com/mnews/article/081/0003400901,"클린스만 “베트남, 약체라 생각하지 않아… 아시안컵 16강서 만날 수도”",2023-10-17,,화,
388,서울신문,https://n.news.naver.com/mnews/article/081/0003400903,가을 희비 가를 ‘토종 에이스’,2023-10-17,,화,
389,서울신문,https://n.news.naver.com/mnews/article/081/0003400904,[세종로의 아침] 의료계도 필수·지역의료 붕괴 위기 직시해야/이현정 세종취재본부 차장,2023-10-17,,화,
390,서울신문,https://n.news.naver.com/mnews/article/081/0003400801,[만평] 조기영의 세상터치 2023년 10월 17일,2023-10-17,,화,
391,서울신문,https://n.news.naver.com/mnews/article/081/0003400905,"[공직자의 창] 노인 1000만 시대, 노인복지 정책이 나아갈 길은/이기일 보건복지부 제1차관",2023-10-17,,화,
392,서울신문,https://n.news.naver.com/mnews/article/081/0003400906,"[기고] GA협약, 보험판매 산업 경쟁력 높일 기회/김용태 한국보험대리점협회장",2023-10-17,,화,
393,서울신문,https://n.news.naver.com/mnews/article/081/0003400909,[열린세상] 디지털 혁신과 벽 허물기로 ‘K대학교육’을/이창원 한성대 총장·한국행정개혁학회 이사장,2023-10-17,,화,
394,서울신문,https://n.news.naver.com/mnews/article/081/0003400907,[마감 후] 서울을 개발하는 방법/박재홍 전국부 기자,2023-10-17,,화,
395,서울신문,https://n.news.naver.com/mnews/article/081/0003400908,[이창기의 예술동행] 더 나은 삶의 지수/서울문화재단 대표,2023-10-17,,화,
396,서울신문,https://n.news.naver.com/mnews/article/081/0003400910,[최광숙 칼럼] 인사청문회는 죄가 없다/대기자,2023-10-17,,화,
397,서울신문,https://n.news.naver.com/mnews/article/081/0003400915,[사설] 가자지구 민간인 피해 막는 데 국제사회 힘 모으길,2023-10-17,,화,
398,서울신문,https://n.news.naver.com/mnews/article/081/0003400912,[사설] 정부 국민연금 개혁안 최대한 압축하라,2023-10-17,,화,
399,서울신문,https://n.news.naver.com/mnews/article/081/0003400911,"[사설] 위증교사 기소 李, 법정에서는 특권 행사 없어야",2023-10-17,,화,
400,서울신문,https://n.news.naver.com/mnews/article/081/0003400913,[길섶에서] 섬진강 시인/서동철 논설위원,2023-10-17,,화,
401,서울신문,https://n.news.naver.com/mnews/article/081/0003400914,[씨줄날줄] 폴리매스(polymath)/박현갑 논설위원,2023-10-17,,화,
402,세계일보,https://n.news.naver.com/mnews/article/022/0003865231,정원 확대 外 의전원 신설 가능성… 필수의료 수가 인상도 검토,2023-10-17,,화,
403,세계일보,https://n.news.naver.com/mnews/article/022/0003865230,신임 헌재소장 후보자에 이종석 유력,2023-10-17,,화,
404,세계일보,https://n.news.naver.com/mnews/article/022/0003865246,사무총장도 TK 이만희… ‘무늬만 쇄신’에 그친 與,2023-10-17,,화,
405,세계일보,https://n.news.naver.com/mnews/article/022/0003865083,사무총장도 TK 이만희… '보선 참패'에도 혁신 시늉만,2023-10-17,,화,
406,세계일보,https://n.news.naver.com/mnews/article/022/0003865085,美 “하마스 제거 동의하지만 가자 점령 반대” [이스라엘·하마스 전쟁],2023-10-17,,화,
407,세계일보,https://n.news.naver.com/mnews/article/022/0003865086,국립대병원 의사 수·임금 규제 완화 추진… '의료계 달래기' 나선 정부 [정부 '의대 증원' 추진],2023-10-17,,화,
408,세계일보,https://n.news.naver.com/mnews/article/022/0003865090,의료파업에 번번이 증원 ‘백기’… “의정협의체 거쳐야” vs “尹 국정과제”,2023-10-17,,화,
409,세계일보,https://n.news.naver.com/mnews/article/022/0003865244,용산發 쇄신에 쏠린 시선… 尹 “국민·현장·당정소통 강화” 주문,2023-10-17,,화,
410,세계일보,https://n.news.naver.com/mnews/article/022/0003865228,총선 공천권 결국 영남 인사에… ‘수도권 위기론’ 해소 의문 [與 '김기현 2기' 출범],2023-10-17,,화,
411,세계일보,https://n.news.naver.com/mnews/article/022/0003865093,尹 “국민·현장·당정소통 강화” 주문… 대통령실 내달 총선용 개각 나설 듯,2023-10-17,,화,
412,세계일보,https://n.news.naver.com/mnews/article/022/0003865092,차가운 수도권 민심 확인에도 '친윤' 인사로 답한 與,2023-10-17,,화,
413,세계일보,https://n.news.naver.com/mnews/article/022/0003865239,"여야, '철근 누락' 한목소리… ""LH의 직무유기"" ""관련자들 일벌백계해야""",2023-10-17,,화,
414,세계일보,https://n.news.naver.com/mnews/article/022/0003865098,"“플랫폼 갑을 자율규제 실효성 의문…공정위, 논의 과정 입점업체들 무시” [국정감사]",2023-10-17,,화,
415,세계일보,https://n.news.naver.com/mnews/article/022/0003865097,"헌재도 ‘재판 지연’ 도마… 與 “특정판결, 정권 눈치 보기 의심” [국정감사]",2023-10-17,,화,
416,세계일보,https://n.news.naver.com/mnews/article/022/0003865096,한국인터넷진흥원(KISA) “선관위 해킹 가능… 실질 피해는 어려워” [국정감사],2023-10-17,,화,
417,세계일보,https://n.news.naver.com/mnews/article/022/0003865095,‘철근 누락’ 질타… LH “감리 등 선정권한 분리 추진” [국정감사],2023-10-17,,화,
418,세계일보,https://n.news.naver.com/mnews/article/022/0003865248,새 헌재소장 잔여임기 도마에… ‘채상병 순직’ 수사외압 공방도,2023-10-17,,화,
419,세계일보,https://n.news.naver.com/mnews/article/022/0003865067,[단독] “반국가세력 활개” 이념 발언 급증… 통합 메시지는 약했다 [심층기획],2023-10-17,,화,
420,세계일보,https://n.news.naver.com/mnews/article/022/0003865069,“서로 이야기를 나누되 차이를 견뎌내자”… 갈등·위기 속에서 통합 외친 지도자들 [심층기획-국민 두 쪽 낸 ‘정치인의 입’],2023-10-17,,화,
421,세계일보,https://n.news.naver.com/mnews/article/022/0003865099,이스라엘軍 막대한 피해 우려·민간인 사상 땐 여론전 부담에 ‘신중’ [이스라엘·하마스 전쟁],2023-10-17,,화,
422,세계일보,https://n.news.naver.com/mnews/article/022/0003865100,“이·하마스 충돌로 세계 경제에 먹구름” [이스라엘·하마스 전쟁],2023-10-17,,화,
423,세계일보,https://n.news.naver.com/mnews/article/022/0003865102,“무슬림 죽어야”… 美서 6세 아이 흉기 살해 [이스라엘·하마스 전쟁],2023-10-17,,화,
424,세계일보,https://n.news.naver.com/mnews/article/022/0003865101,"‘안보 실패’ 네타냐후, 전쟁 끝나도 ‘정치적 후폭풍’ [이스라엘·하마스 전쟁]",2023-10-17,,화,
425,세계일보,https://n.news.naver.com/mnews/article/022/0003865104,“한·미 ‘북·러 무기거래’  사전 협의 있었다”,2023-10-17,,화,
426,세계일보,https://n.news.naver.com/mnews/article/022/0003865105,화려한 에어쇼,2023-10-17,,화,
427,세계일보,https://n.news.naver.com/mnews/article/022/0003865103,한·미 ‘北 무기 수출’ 독자제재 움직임,2023-10-17,,화,
428,세계일보,https://n.news.naver.com/mnews/article/022/0003865232,고위급 다자회의체 ‘서울안보대화’ 17일 개막,2023-10-17,,화,
429,세계일보,https://n.news.naver.com/mnews/article/022/0003865233,"北, 러외무 방북 공식 발표… 韓·美 “北 불법적 행동 분명한 대가”",2023-10-17,,화,
430,세계일보,https://n.news.naver.com/mnews/article/022/0003865237,"美 폭격기 B-52H, 국내 첫 착륙한다",2023-10-17,,화,
431,세계일보,https://n.news.naver.com/mnews/article/022/0003865234,“천문학적 정화비 해소” vs “독성물질 지하수로 유입 우려” [심층기획 - 불소규제 완화 놓고 충돌],2023-10-17,,화,
432,세계일보,https://n.news.naver.com/mnews/article/022/0003865247,마포소각장 부지도 ‘불소 공방’… 區 “토양정화 우선” vs 서울시 “환경 영향 경미” [심층기획 - 불소규제 완화 놓고 충돌],2023-10-17,,화,
433,세계일보,https://n.news.naver.com/mnews/article/022/0003865063,"[단독] '뇌물수수 혐의' 노웅래 측, 증인과 잇단 접촉",2023-10-17,,화,
434,세계일보,https://n.news.naver.com/mnews/article/022/0003865108,"검찰, '강남 한복판 납치·살해' 일당 4명 사형 구형",2023-10-17,,화,
435,세계일보,https://n.news.naver.com/mnews/article/022/0003865135,"검찰, 이재명 '위증교사' 분리 기소… 최소 4개 재판 출석 불가피",2023-10-17,,화,
436,세계일보,https://n.news.naver.com/mnews/article/022/0003865159,"'육아휴직 이유 불이익은 성차별'…중노위, 사업주에 첫 '시정명령'",2023-10-17,,화,
437,세계일보,https://n.news.naver.com/mnews/article/022/0003865236,대법원장 권한대행 “후임 대법관 제청 없다”,2023-10-17,,화,
438,세계일보,https://n.news.naver.com/mnews/article/022/0003865112,2024년부터 소득·지역 상관없이 난임시술비 혜택 받는다,2023-10-17,,화,
439,세계일보,https://n.news.naver.com/mnews/article/022/0003865109,"다자녀 부모, 공무원 채용·승진 우대",2023-10-17,,화,
440,세계일보,https://n.news.naver.com/mnews/article/022/0003865139,PCR 검사 8만 원에… 코로나 의심돼도 ‘쉬쉬’,2023-10-17,,화,
441,세계일보,https://n.news.naver.com/mnews/article/022/0003865110,아침 기온 5도 안팎 ‘뚝’… 주말까지 쌀쌀,2023-10-17,,화,
442,세계일보,https://n.news.naver.com/mnews/article/022/0003865094,[17일의 날씨] 청명한 하늘,2023-10-17,,화,
443,세계일보,https://n.news.naver.com/mnews/article/022/0003865111,‘지역 인력난 지원책’ 지자체가 직접 설계,2023-10-17,,화,
444,세계일보,https://n.news.naver.com/mnews/article/022/0003865106,"[단독] 금호타이어, 사유지에 수십 년간 고압 송전탑 무단 설치·사용…소송 휘말려",2023-10-17,,화,
445,세계일보,https://n.news.naver.com/mnews/article/022/0003865114,불법 현수막 정비 나선 울산,2023-10-17,,화,
446,세계일보,https://n.news.naver.com/mnews/article/022/0003865107,[단독] 경기불황에… 울산도 ‘장발장 범죄’ 증가세,2023-10-17,,화,
447,세계일보,https://n.news.naver.com/mnews/article/022/0003865113,전북·충남 ‘백제 문화’ 활성화 힘 합쳤다,2023-10-17,,화,
448,세계일보,https://n.news.naver.com/mnews/article/022/0003865115,‘모빌리티 현재와 미래’ 대구로 집결,2023-10-17,,화,
449,세계일보,https://n.news.naver.com/mnews/article/022/0003865163,"경기도, ‘경기북도 설치’ 여론 수렴 속도",2023-10-17,,화,
450,세계일보,https://n.news.naver.com/mnews/article/022/0003865164,김진태 “반도체 인재 10년간 1만명 양성”,2023-10-17,,화,
451,세계일보,https://n.news.naver.com/mnews/article/022/0003865166,“김장철 물가 걱정 덜어드립니다”  괴산절임배추값 동결·할인 판매,2023-10-17,,화,
452,세계일보,https://n.news.naver.com/mnews/article/022/0003865184,"강북구, 11월 4일 ‘진로·진학박람회’…대학 학과 멘토링·입시설명회 등 마련",2023-10-17,,화,
453,세계일보,https://n.news.naver.com/mnews/article/022/0003865185,진교훈 강서구청장 1호 결재 ‘CJ부지 개발’,2023-10-17,,화,
454,세계일보,https://n.news.naver.com/mnews/article/022/0003865186,"강남구, 장애인 예술가 작품 전시회 연다",2023-10-17,,화,
455,세계일보,https://n.news.naver.com/mnews/article/022/0003865235,이태원 참사 현장에 추모공간 만든다… 서울광장 분향소는?,2023-10-17,,화,
456,세계일보,https://n.news.naver.com/mnews/article/022/0003865117,"“대만, 이·하마스 전쟁 ‘반면교사’ 삼아야”",2023-10-17,,화,
457,세계일보,https://n.news.naver.com/mnews/article/022/0003865116,폴란드 총선서 야권연합 과반 확보 성공… 8년 만에 중도좌파로 정권 교체 유력,2023-10-17,,화,
458,세계일보,https://n.news.naver.com/mnews/article/022/0003865118,"日 경제산업상, ‘전범합사’ 야스쿠니신사 참배",2023-10-17,,화,
459,세계일보,https://n.news.naver.com/mnews/article/022/0003865119,"中 방문길 오른 푸틴, 중국행 가스관 건설사업 성과 내나",2023-10-17,,화,
460,세계일보,https://n.news.naver.com/mnews/article/022/0003865158,"中, 美·日 반도체 원료 반덤핑 관세 연장 검토",2023-10-17,,화,
461,세계일보,https://n.news.naver.com/mnews/article/022/0003865243,"러, 中 이어 ‘日 수산물’ 수입 중단",2023-10-17,,화,
462,세계일보,https://n.news.naver.com/mnews/article/022/0003865238,'이·하마스 충돌' 유가 급등 우려에… 추경호 “유류세 인하 연말까지 연장”,2023-10-17,,화,
463,세계일보,https://n.news.naver.com/mnews/article/022/0003865229,3곳 이상에서 대출받은 다중채무자 448만명 '역대 최대'… 연체율도 상승,2023-10-17,,화,
464,세계일보,https://n.news.naver.com/mnews/article/022/0003865175,금융위 “ ESG 공시제도 2026년 이후로 연기”,2023-10-17,,화,
465,세계일보,https://n.news.naver.com/mnews/article/022/0003865120,다중채무자 448만명 ‘역대 최대’… “소득 60% 빚 갚는데 써야”,2023-10-17,,화,
466,세계일보,https://n.news.naver.com/mnews/article/022/0003865121,중동 리스크에 코스피·코스닥 동반 하락,2023-10-17,,화,
467,세계일보,https://n.news.naver.com/mnews/article/022/0003865122,농협 “김장 준비 미리미리” 절임 배추 사전예약 판매,2023-10-17,,화,
468,세계일보,https://n.news.naver.com/mnews/article/022/0003865123,[이코노 브리핑] SC제일銀 차기 행장 후보에 박종복,2023-10-17,,화,
469,세계일보,https://n.news.naver.com/mnews/article/022/0003865157,추경호 “유류세 인하·경유 보조금 연말까지 연장”,2023-10-17,,화,
470,세계일보,https://n.news.naver.com/mnews/article/022/0003865176,"韓 복권 판매액, OECD 평균보다 26% 낮아",2023-10-17,,화,
471,세계일보,https://n.news.naver.com/mnews/article/022/0003865242,주담대 변동금리 17일부터 더 오른다,2023-10-17,,화,
472,세계일보,https://n.news.naver.com/mnews/article/022/0003865124,"LGU+, 디지털 기반 화물 중개 출사표 “3년 내 매출 1500억”",2023-10-17,,화,
473,세계일보,https://n.news.naver.com/mnews/article/022/0003865125,"하이트진로, 베트남에 첫 해외공장… “소주 세계화 첫발”",2023-10-17,,화,
474,세계일보,https://n.news.naver.com/mnews/article/022/0003865126,“산업부 고위직 57명 2년간 관련기관 재취업”,2023-10-17,,화,
475,세계일보,https://n.news.naver.com/mnews/article/022/0003865127,“매일 호캉스”… MZ세대 ‘호텔침대’에 빠졌다,2023-10-17,,화,
476,세계일보,https://n.news.naver.com/mnews/article/022/0003865128,"SKT, 메타버스에 유료 화폐 도입",2023-10-17,,화,
